1	176	1	4555.397398	4254.968844
1	177	1	6215.240422	4658.10624
1	178	1	6451.58062	4501.262317
1	179	1	6362.573556	4861.765453
1	180	1	6530.060445	5515.362769
1	181	1	5854.064293	4312.250674
1	182	1	5528.411298	5318.4649
1	183	1	6694.793887	5189.092227
1	184	1	7358.057098	5205.411434
1	185	1	5240.566856	5035.844426
1	186	1	5974.711155	5236.633292
1	187	1	5534.218285	4750.843964
1	188	1	6321.324664	4631.130014
1	189	1	5370.828895	5721.203685
1	190	1	6739.567232	5521.782483
1	191	1	5906.561932	6483.857398
1	192	1	5665.595416	4528.537676
1	193	1	6686.44476	5014.684101
1	194	1	6484.564174	4702.482905
1	195	1	6911.982868	4624.493211
1	196	1	5662.483108	4367.084073
1	197	1	6948.82881	4984.709314
1	198	1	6754.210951	6310.60895
1	199	1	5789.685234	4029.567545
1	200	1	5391.693551	4664.141571
1	201	1	6964.704087	5688.525532
1	202	1	4468.052854	5817.40112
1	203	1	7075.268167	5275.524397
1	204	1	5969.128667	4605.012388
1	205	1	6167.734637	4656.689774
1	206	1	6449.422589	6284.627075
1	207	1	5209.076653	4899.71455
1	208	1	5103.156783	5838.130262
1	209	1	5975.523517	6682.2338
1	210	1	5927.30688	6606.867152
1	211	1	6377.452292	6148.458834
1	212	1	5731.655877	5391.697461
1	213	1	5983.258683	4787.313047
1	214	1	5592.467467	6710.09072
1	215	1	6674.322166	5369.815274
1	216	1	7752.42932	6407.134235
1	217	1	6225.792361	5720.383294
1	218	1	5072.78093	4910.946781
1	219	1	6139.71624	6223.292878
1	220	1	6747.716709	5378.375365
1	221	1	5202.922075	4041.4755
1	222	1	5407.378673	4273.310184
1	223	1	6414.236052	7742.619698
1	224	1	6704.492699	4582.461812
1	225	1	6058.507553	5434.77781
1	226	1	6397.130467	5805.853957
1	227	1	5960.729268	6591.629107
1	228	1	5175.035143	6195.893252
1	229	1	6043.704741	6266.429639
1	230	1	6204.887753	4394.352295
1	231	1	6917.780969	5457.795356
1	232	1	5788.191667	5169.981652
1	233	1	5635.55097	4597.339619
1	234	1	7923.397683	5738.949113
1	235	1	6251.237898	4781.337936
1	236	1	6442.451294	6201.433012
1	237	1	5334.361381	4842.933517
1	238	1	5599.277477	5731.733043
1	239	1	5780.787108	5494.456061
1	240	1	5927.89564	6687.441331
1	241	1	7310.553849	5961.757047
1	242	1	5770.937043	4451.144685
1	243	1	6856.53901	5295.523809
1	244	1	4863.205939	5020.001385
1	245	1	4387.07801	4998.996952
1	246	1	7052.342598	4473.298882
1	247	1	5808.023366	4118.713458
1	248	1	4242.525105	5803.646221
1	249	1	6436.071576	6435.270957
1	250	1	4983.530471	4766.805507
1	251	1	5052.622564	4066.813557
1	252	1	6896.607685	5527.815219
1	253	1	5550.396926	4243.393116
1	254	1	5602.338401	5596.397929
1	255	1	5989.250706	4326.300695
1	256	1	4363.201002	6261.251201
1	257	1	5651.532636	4152.556349
1	258	1	6461.878252	5461.125986
1	259	1	6685.94258	5467.27605
1	260	1	4655.982692	6857.688109
1	261	1	6337.847722	5736.643357
1	262	1	5099.829589	6249.30224
1	263	1	6392.043663	4298.600679
1	264	1	5521.696247	4492.380434
1	265	1	7310.785403	4948.755726
1	266	1	6365.980597	5061.826232
1	267	1	5770.152616	4532.426971
1	268	1	5876.729382	5273.540451
1	269	1	6261.907397	5110.35836
1	270	1	4630.430672	4596.975542
1	271	1	5723.021558	5049.461315
1	272	1	6172.653035	6294.89482
1	273	1	6396.508696	5085.087866
1	274	1	4735.339886	6914.516561
1	275	1	6362.070726	4673.487088
1	276	1	6639.668531	6315.111361
1	277	1	5322.124899	5344.132461
1	278	1	5505.222614	4170.645348
1	279	1	7637.931559	6889.314125
1	280	1	4355.023144	5569.418625
1	281	1	6370.110256	5393.179456
1	282	1	6522.204143	4822.539597
1	283	1	6348.214874	4496.7468
1	284	1	6072.754356	4163.86679
1	285	1	6090.08248	5189.38498
1	286	1	7093.533311	6738.857833
1	287	1	6197.427277	4891.148218
1	288	1	7058.443552	5128.899184
1	289	1	6292.572519	6398.361724
1	290	1	6432.951074	5795.1684
1	291	1	5165.968601	5424.709078
1	292	1	5935.819331	4265.48838
1	293	1	5867.006302	7222.536312
1	294	1	6129.041086	5078.177243
1	295	1	5701.812375	4282.076586
1	296	1	6880.368975	7697.251271
1	297	1	4170.03953	5629.687736
1	298	1	4866.893464	4883.311295
1	299	1	5161.161366	4450.34272
1	300	1	6197.543977	5702.506038
1	301	1	4806.144233	4688.491106
1	302	1	6113.87322	4741.102501
1	303	1	6770.127563	5321.742573
1	304	1	5436.47226	4054.324291
1	305	1	5650.982067	4806.022049
1	306	1	5840.817148	6002.222117
1	307	1	4981.845438	4334.253613
1	308	1	7543.563227	4544.031641
1	309	1	4250.070537	4747.520166
1	310	1	6742.109465	7587.493079
1	311	1	6414.99492	5198.170348
1	312	1	5599.085142	5016.940688
1	313	1	6596.441243	4807.335326
1	314	1	6423.951081	5600.312843
1	315	1	5573.261442	4128.832325
1	316	1	5757.00979	4937.773129
1	317	1	5622.011049	4597.020773
1	318	1	4747.349226	5074.713808
1	319	1	6876.355942	5228.382229
1	320	1	6205.977599	4427.470134
1	321	1	5621.478243	4857.112479
1	322	1	6064.336496	5504.335305
1	323	1	5723.362642	5397.24193
1	324	1	6027.218949	4411.424102
1	325	1	7013.18688	4747.518349
1	326	1	5309.26677	5449.716116
1	327	1	6195.989792	6038.7712
1	328	1	4690.34465	4455.830134
1	329	1	5442.449645	4873.409566
1	330	1	6877.692811	5002.389525
1	331	1	5114.344446	5779.901848
1	332	1	6299.803637	4134.934004
1	333	1	5785.195844	4518.545052
1	334	1	6738.496961	5985.436879
1	335	1	6594.434069	5118.277021
1	336	1	6226.135847	6458.455641
1	337	1	5172.787973	6088.432941
1	338	1	6469.019198	4983.744674
1	339	1	6577.242693	4656.798552
1	340	1	5289.410582	5168.627483
1	341	1	7155.019019	4113.565898
1	342	1	5777.22011	5747.445215
1	343	1	6564.761501	5501.093399
1	344	1	7068.604004	4614.115079
1	345	1	5729.226474	5223.415382
1	346	1	6388.555785	4510.524778
1	347	1	5562.981155	4418.377289
1	348	1	6151.401483	5790.94618
1	349	1	6639.669127	5834.215901
1	350	1	6014.625878	4886.370499
1	351	1	5968.069865	6131.956402
1	352	1	5758.578631	5656.685641
1	353	1	4432.029744	4631.211739
1	354	1	5196.079343	7052.591573
1	355	1	5877.887506	7249.152191
1	356	1	5802.902965	5074.476095
1	357	1	4586.413447	5687.676936
1	358	1	7232.703164	4473.131188
1	359	1	5577.560407	5754.235799
1	360	1	6285.462179	5430.470362
1	361	1	5090.783744	5320.911389
1	362	1	4969.654068	4329.120042
1	363	1	5725.298863	6340.99488
1	364	1	6662.820282	4503.661394
1	365	1	6648.040689	5445.634722
1	366	1	4714.157314	4392.660869
1	367	1	6175.602986	6108.507056
1	368	1	6521.944842	5163.455395
1	369	1	6349.145382	6822.10864
1	370	1	5574.950895	4547.668503
1	371	1	4593.22889	5852.104418
1	372	1	6770.276781	5271.701765
1	373	1	7476.392638	7104.862034
1	374	1	6354.088915	4318.951861
1	375	1	5952.4767	4529.608145
1	376	1	5714.38427	5753.270589
1	377	1	6261.754563	5611.923693
1	378	1	6287.266035	5443.115718
1	379	1	5531.758236	6363.322972
1	380	1	6341.283809	4193.956563
1	381	1	6309.09829	5558.335264
1	382	1	5580.812475	5235.484616
1	383	1	6611.03663	4633.372893
1	384	1	5575.51879	4779.240539
1	385	1	4642.91648	4568.51399
1	386	1	6110.642874	5439.424016
1	387	1	6703.422958	5341.90521
1	388	1	7187.941602	4307.944097
1	389	1	6393.714393	7161.23874
1	390	1	6511.083476	4405.665798
1	391	1	6081.609275	5805.256283
1	392	1	6048.864051	4830.092998
1	393	1	5523.233517	4336.695087
1	394	1	6223.824962	6052.452209
1	395	1	7090.140742	4885.591897
1	396	1	5784.768202	4663.246476
1	397	1	5021.803954	5139.314526
1	398	1	6194.495998	5655.383844
1	399	1	6094.873648	4975.553727
1	400	1	6083.135651	5788.353961
1	401	1	4893.571019	5407.263677
1	402	1	4853.491321	6071.506037
1	403	1	4199.043137	5978.649528
1	404	1	6096.71914	6311.069465
1	405	1	4376.290623	4094.690908
1	406	1	6204.190484	4336.565026
1	407	1	7210.792007	5093.209933
1	408	1	5844.106711	5469.255109
1	409	1	6768.946125	5498.732664
1	410	1	6129.785454	5101.112698
1	411	1	6697.340435	5417.796917
1	412	1	5499.760569	6174.71405
1	413	1	7044.077691	5221.42024
1	414	1	5541.986625	5717.480331
1	415	1	5688.975567	4209.150391
1	416	1	4130.007103	4328.157621
1	417	1	7020.983002	4554.714338
1	418	1	6093.117866	4641.800692
1	419	1	6956.998696	4885.112023
1	420	1	4880.134479	4722.320199
1	421	1	5322.93769	4659.110042
1	422	1	6764.034707	4147.671196
1	423	1	6076.090131	4551.643413
1	424	1	5856.276806	5083.393883
1	425	1	5843.696016	4797.875222
1	426	1	5399.105944	4930.640848
1	427	1	6934.330644	5332.420973
1	428	1	6964.907481	4487.768486
1	429	1	5658.523138	4024.011577
1	430	1	5860.251995	4183.292991
1	431	1	5279.865684	5322.677742
1	432	1	6202.32021	5204.447111
1	433	1	7274.515948	4985.929921
1	434	1	7033.755486	5288.549381
1	435	1	7100.807871	4848.848106
1	436	1	6072.56995	5078.461881
1	437	1	5254.406371	6470.738318
1	438	1	6214.04192	4586.76958
1	439	1	5633.125744	5983.217688
1	440	1	7298.254988	4479.293055
1	441	1	5734.865356	4139.952631
1	442	1	5327.815091	6739.292756
1	443	1	4005.627102	4045.419732
1	444	1	5483.895689	5561.162645
1	445	1	6145.536128	6306.313811
1	446	1	5880.529067	5656.195059
1	447	1	6817.760771	5320.693025
1	448	1	6822.092366	4908.733247
1	449	1	6806.408084	7596.622478
1	450	1	5626.165776	4788.54529
1	451	1	5023.634305	4452.399567
1	452	1	6711.558517	5420.64147
1	453	1	5538.365713	4765.227596
1	454	1	4108.688732	5998.358638
1	455	1	5761.317233	5148.711427
1	456	1	6914.851746	4414.745485
1	457	1	5558.714036	5807.592915
1	458	1	5579.433092	4917.249384
1	459	1	6876.876384	5256.59497
1	460	1	5104.205702	4629.428053
1	461	1	5419.709767	6382.510223
1	462	1	6118.053334	5792.569126
1	463	1	7722.948422	4785.274184
1	464	1	6360.450331	4401.147079
1	465	1	5449.976707	5241.087776
1	466	1	4888.35699	6165.61963
1	467	1	4502.596533	5581.739297
1	468	1	5933.12576	5418.931287
1	469	1	5668.954982	5444.993555
1	470	1	5911.020816	5225.55705
1	471	1	5933.166432	5308.740562
1	472	1	6099.15622	6171.663326
1	473	1	6039.978054	4812.651985
1	474	1	6762.115166	5374.267222
1	475	1	6937.553301	4562.416931
1	476	1	5761.046588	4521.023226
1	477	1	7131.359461	5357.205387
1	478	1	6471.284567	4532.083199
1	479	1	7658.412936	4563.033619
1	480	1	4437.630599	4426.99413
1	481	1	6799.128931	5932.551014
1	482	1	5965.465007	5880.389941
1	483	1	6798.222986	5401.687952
1	484	1	4757.015584	5077.551094
1	485	1	6069.457066	4672.79603
1	486	1	5877.001945	4041.153005
1	487	1	5678.515285	4966.424514
1	488	1	6675.975008	6693.026454
1	489	1	6182.578321	4818.924845
1	490	1	6425.487686	4672.6469
1	491	1	7547.26073	5718.062892
1	492	1	5097.487642	5769.137838
1	493	1	6461.80568	5738.995945
1	494	1	4512.461803	6094.611701
1	495	1	5741.352029	7155.747079
1	496	1	5137.525409	5258.100817
1	497	1	5290.79259	4449.607204
1	498	1	6270.451874	5029.36154
1	499	1	5144.512589	5351.025233
1	500	1	6997.152279	5619.357234
1	501	1	6044.880279	5447.163903
1	502	1	7446.772684	5547.323811
1	503	1	5201.794743	4988.709109
1	504	1	5531.255166	5808.921006
1	505	1	5925.156279	4745.544334
1	506	1	5820.119576	5341.822937
1	507	1	5617.645096	6616.753863
1	508	1	6124.099584	4745.570032
1	509	1	5998.711545	6703.850413
1	510	1	6859.148719	4099.759034
1	511	1	4947.626122	4747.416198
1	512	1	5900.748358	4976.172903
1	513	1	5437.053436	5189.335662
1	514	1	6024.355878	6232.336028
1	515	1	6025.151851	4617.502368
1	516	1	5768.744263	4286.240574
1	517	1	7130.68577	5787.873218
1	518	1	5690.837193	5296.740766
1	519	1	6117.636735	5618.25446
1	520	1	5421.685289	5983.626476
1	521	1	5895.190848	4303.400054
1	522	1	5728.969698	4461.224499
1	523	1	5129.841631	5397.940411
1	524	1	5168.790848	4886.124563
1	525	1	4785.102006	6162.838401
1	526	1	5417.912309	6521.920422
1	527	1	7019.928482	4175.381529
1	528	1	6193.87311	4138.640634
1	529	1	5776.063798	5488.730357
1	530	1	6147.79869	4334.291751
1	531	1	5887.772154	4903.53515
1	532	1	6177.797817	4131.981425
1	533	1	5924.143223	5769.62178
1	534	1	6689.265582	5597.332602
1	535	1	5167.138382	4337.092572
1	536	1	6026.706414	6840.809646
1	537	1	5179.244233	4035.983056
1	538	1	5949.392152	5576.482545
1	539	1	5533.161074	6256.797165
1	540	1	5389.988015	6363.071098
1	541	1	6715.574446	6893.003596
1	542	1	4337.970249	6319.857164
1	543	1	6545.306257	4226.797257
1	544	1	7122.802968	5058.781191
1	545	1	5245.945637	4044.996222
1	546	1	4857.915768	4518.500481
1	547	1	5368.067843	4301.016558
1	548	1	7095.537508	5631.488796
1	549	1	6550.280182	4977.14582
1	550	1	6584.864129	5947.953188
1	551	1	6976.432681	4717.33981
1	552	1	6656.616194	5995.528783
1	553	1	5234.242648	4810.428643
1	554	1	4604.999511	4170.454146
1	555	1	5356.427336	4571.371752
1	556	1	5445.858271	5649.587443
1	557	1	6584.465724	4395.853999
1	558	1	6971.331749	4975.471218
1	559	1	6890.664745	7104.569611
1	560	1	6758.241311	6141.01278
1	561	1	7079.147522	5698.998593
1	562	1	6388.309358	4894.507574
1	563	1	6146.974993	6115.715299
1	564	1	5838.691017	4690.56738
1	565	1	6567.738567	5590.850727
1	566	1	5760.291519	7734.118655
1	567	1	6051.547161	5300.837034
1	568	1	5729.191749	5837.890684
1	569	1	7297.89199	5487.773933
1	570	1	5180.335746	6002.274801
1	571	1	6454.156628	5585.327712
1	572	1	7259.930278	5505.007383
1	573	1	6060.547893	6047.811527
1	574	1	6124.622017	4956.302351
1	575	1	5809.298272	5230.328961
1	576	1	4330.737622	5475.415445
1	577	1	5578.875854	4986.682968
1	578	1	7007.338071	5399.422115
1	579	1	6273.450751	5249.599646
1	580	1	5498.953436	4896.40221
1	581	1	4769.943505	5598.197398
1	582	1	5625.124715	6800.984178
1	583	1	6073.748902	5784.145415
1	584	1	4987.18158	5367.84976
1	585	1	5129.830193	5550.944532
1	586	1	5873.095497	5407.728859
1	587	1	6187.964594	4322.579133
1	588	1	6239.349733	5256.17274
1	589	1	5692.679853	5286.585338
1	590	1	7437.336397	6411.401381
1	591	1	6585.411551	5253.12807
1	592	1	5766.859335	4545.956734
1	593	1	4675.053873	4465.343656
1	594	1	6071.658621	5703.737953
1	595	1	5926.79413	4380.826674
1	596	1	5302.99711	5301.124373
1	597	1	6485.927889	4549.504172
1	598	1	4656.472835	6417.250901
1	599	1	4729.734371	4717.103671
1	600	1	5343.611897	6887.583771
1	601	1	6343.111228	6197.816603
1	602	1	6016.611522	6119.463957
1	603	1	5213.8087	7948.717296
1	604	1	5847.166686	5597.254103
1	605	1	6021.092878	5148.065534
1	606	1	6342.987289	6084.180527
1	607	1	4208.24577	5925.467286
1	608	1	6438.835753	4473.308089
1	609	1	4806.794305	5857.446912
1	610	1	5342.210214	4819.230134
1	611	1	6598.20276	5148.317546
1	612	1	5979.749654	4568.888646
1	613	1	7031.476651	4867.849651
1	614	1	5507.256236	4672.605661
1	615	1	5911.828046	6470.91529
1	616	1	4799.109355	6306.026449
1	617	1	6334.056853	5566.875004
1	618	1	6214.143682	4971.210495
1	619	1	6653.287102	5666.811674
1	620	1	6085.713934	6211.386379
1	621	1	4869.205106	4125.864013
1	622	1	5414.80942	6119.571551
1	623	1	6669.502933	5866.054816
1	624	1	7002.490262	7133.552098
1	625	1	5766.94128	4877.595803
1	626	1	6363.804096	4558.964922
1	627	1	6726.339563	6588.348384
1	628	1	7277.804054	6455.474901
1	629	1	4956.39144	4118.403977
1	630	1	6177.309087	4979.909994
1	631	1	4727.541896	5537.638804
1	632	1	5268.672259	4474.287338
1	633	1	5921.740917	5377.72853
1	634	1	5334.281438	5938.496572
1	635	1	6409.310653	5523.212159
1	636	1	7015.538893	5235.545192
1	637	1	5507.703476	4413.086598
1	638	1	6659.432764	5435.380195
1	639	1	6644.055763	5599.466209
1	640	1	6446.859132	6002.015761
1	641	1	5440.942138	4493.9391
1	642	1	7195.370857	7205.127696
1	643	1	4923.017497	6096.033105
1	644	1	5684.894988	4743.829333
1	645	1	5160.71644	4636.570044
1	646	1	5812.478807	4521.422809
1	647	1	6259.787642	5229.396239
1	648	1	7534.686864	5294.412128
1	649	1	6684.668506	4326.70149
1	650	1	7395.398156	5478.577586
1	651	1	6117.048833	5263.222511
1	652	1	5483.433456	4854.3098
1	653	1	6505.103979	6171.996067
1	654	1	6090.812361	6101.640876
1	655	1	6493.252144	5326.895715
1	656	1	6254.451138	4534.656531
1	657	1	5904.534409	5773.77622
1	658	1	6200.970491	4786.328532
1	659	1	6461.500203	5163.050389
1	660	1	5902.431643	4327.129963
1	661	1	5312.886841	6069.539404
1	662	1	5342.349264	4205.535136
1	663	1	6897.839436	5246.21303
1	664	1	6847.975856	4648.215803
1	665	1	5536.63109	4236.355359
1	666	1	6625.798624	4087.080227
1	667	1	7254.208199	5384.226484
1	668	1	6242.266129	4938.935148
1	669	1	5809.130575	6590.932388
1	670	1	5915.757547	6119.999434
1	671	1	6278.572575	4314.672068
1	672	1	5035.743728	4433.490674
1	673	1	6629.558401	4773.337359
1	674	1	4465.679815	4696.649468
1	675	1	7112.483947	4077.599289
1	676	1	5655.397696	4351.020203
1	677	1	6296.22444	4691.586798
1	678	1	6067.333987	5150.549338
1	679	1	4757.781618	4976.941509
1	680	1	5539.231044	5508.776441
1	681	1	4932.27954	5949.638915
1	682	1	5605.243461	4909.299864
1	683	1	6445.566088	4271.653145
1	684	1	5844.928606	5560.893401
1	685	1	5568.660892	6607.730185
1	686	1	5446.649724	5673.091469
1	687	1	5113.80936	4134.558518
1	688	1	6025.296202	5717.354126
1	689	1	5661.362691	6160.865004
1	690	1	4933.356222	4643.304141
1	691	1	6366.03752	4629.443909
1	692	1	6257.780907	5180.598415
1	693	1	6580.737568	5221.6175
1	694	1	6952.448728	4580.470044
1	695	1	7281.494606	5053.911677
1	696	1	5888.39724	5792.602114
1	697	1	7194.791955	5819.650755
1	698	1	6341.507544	5832.268011
1	699	1	6278.07779	6853.084292
1	700	1	7521.287424	5921.233764
1	701	1	6035.75117	6254.394644
1	702	1	5329.390653	5969.542845
1	703	1	5620.195605	4301.800475
1	704	1	6217.719377	6318.204004
1	705	1	6228.312579	6127.144675
1	706	1	5349.422684	4083.379879
1	707	1	7673.580893	6275.521005
1	708	1	6445.619535	6432.792485
1	709	1	5241.331294	5366.65094
1	710	1	5398.869594	4053.908238
1	711	1	5508.744685	4381.285404
1	712	1	7155.711863	5268.762571
1	713	1	6584.163599	4962.471839
1	714	1	5571.053517	6498.595875
1	715	1	6227.656873	6003.421142
1	716	1	5143.339938	5848.067175
1	717	1	6063.273685	4713.055346
1	718	1	5702.169942	4384.880418
1	719	1	6134.665672	4215.195082
1	720	1	4911.456174	4676.888414
1	721	1	5514.504389	4094.837819
1	722	1	6419.366959	4399.256447
1	723	1	5858.235607	4314.22187
1	724	1	5702.007218	4215.332875
1	725	1	5606.339375	6213.950848
1	726	1	7016.602027	4843.88886
1	727	1	4639.037894	4121.256791
1	728	1	6002.082074	5902.014475
1	729	1	6082.170872	6357.390525
1	730	1	4646.23547	4220.553382
1	731	1	7435.615949	4507.598346
1	732	1	6430.396735	5095.585465
1	733	1	5237.823255	5127.114103
1	734	1	5281.624118	5105.276389
1	735	1	6760.010896	7324.483807
1	736	1	6476.101933	5015.278876
1	737	1	6350.223877	5466.740975
1	738	1	5275.345213	5307.182451
1	739	1	6259.613069	5690.785972
1	740	1	6470.185715	5947.068356
1	741	1	5909.950907	6629.977474
1	742	1	7091.046105	4447.600477
1	743	1	6520.372985	5288.426473
1	744	1	5178.53256	5369.157089
1	745	1	5915.458276	5349.323772
1	746	1	4881.161047	4425.787045
1	747	1	6139.014079	5582.011561
1	748	1	6600.876399	5280.554921
1	749	1	5555.654876	6521.756144
1	750	1	6182.94625	6153.137269
1	751	1	6761.719086	6691.843818
1	752	1	5717.49971	5650.614071
1	753	1	6771.345355	4225.381025
1	754	1	5678.849668	5152.199281
1	755	1	5723.600363	4821.934498
1	756	1	6046.926991	5004.445139
1	757	1	6195.060282	4128.924815
1	758	1	5526.841215	4653.31957
1	759	1	5285.976905	5661.790398
1	760	1	7163.623715	4235.751121
1	761	1	7410.397277	4331.739415
1	762	1	5803.290815	5639.517004
1	763	1	6609.828486	4271.357012
1	764	1	5495.149324	4845.464916
1	765	1	5062.918398	5943.781816
1	766	1	5696.451338	5097.933444
1	767	1	5825.365148	4824.739762
1	768	1	5929.115257	5830.0097
1	769	1	4789.032514	4594.912131
1	770	1	6113.796924	5497.84331
1	771	1	7007.14258	4902.426658
1	772	1	5467.29946	5484.016142
1	773	1	5739.162422	4362.875777
1	774	1	5205.700284	5096.560225
1	775	1	5091.487645	5109.584885
1	776	1	6023.819744	5369.585791
1	777	1	5273.128692	5792.757986
